  1.9870000e+003  1.0000000e+001  1.5000000e+001             NaN
  1.9870000e+003  1.1000000e+001  1.5000000e+001             NaN
  1.9870000e+003  1.2000000e+001  1.5000000e+001             NaN
  1.9880000e+003  1.0000000e+000  1.5000000e+001             NaN
  1.9880000e+003  2.0000000e+000  1.5000000e+001             NaN
  1.9880000e+003  3.0000000e+000  1.5000000e+001             NaN
  1.9880000e+003  4.0000000e+000  1.5000000e+001             NaN
  1.9880000e+003  5.0000000e+000  1.5000000e+001             NaN
  1.9880000e+003  6.0000000e+000  1.5000000e+001  6.5000000e+000
  1.9880000e+003  7.0000000e+000  1.5000000e+001  5.0000000e+000
  1.9880000e+003  8.0000000e+000  1.5000000e+001  6.7500000e+000
  1.9880000e+003  9.0000000e+000  1.5000000e+001  5.3000000e+000
  1.9880000e+003  1.0000000e+001  1.5000000e+001             NaN
  1.9880000e+003  1.1000000e+001  1.5000000e+001             NaN
  1.9880000e+003  1.2000000e+001  1.5000000e+001             NaN
  1.9890000e+003  1.0000000e+000  1.5000000e+001             NaN
  1.9890000e+003  2.0000000e+000  1.5000000e+001             NaN
  1.9890000e+003  3.0000000e+000  1.5000000e+001             NaN
  1.9890000e+003  4.0000000e+000  1.5000000e+001             NaN
  1.9890000e+003  5.0000000e+000  1.5000000e+001  5.5000000e+000
  1.9890000e+003  6.0000000e+000  1.5000000e+001  5.0500000e+000
  1.9890000e+003  7.0000000e+000  1.5000000e+001  3.7000000e+000
  1.9890000e+003  8.0000000e+000  1.5000000e+001  3.6000000e+000
  1.9890000e+003  9.0000000e+000  1.5000000e+001  2.8000000e+000
  1.9890000e+003  1.0000000e+001  1.5000000e+001             NaN
  1.9890000e+003  1.1000000e+001  1.5000000e+001             NaN
  1.9890000e+003  1.2000000e+001  1.5000000e+001             NaN
  1.9900000e+003  1.0000000e+000  1.5000000e+001             NaN
  1.9900000e+003  2.0000000e+000  1.5000000e+001             NaN
  1.9900000e+003  3.0000000e+000  1.5000000e+001  2.9300000e+001
  1.9900000e+003  4.0000000e+000  1.5000000e+001             NaN
  1.9900000e+003  5.0000000e+000  1.5000000e+001  8.2000000e+000
  1.9900000e+003  6.0000000e+000  1.5000000e+001  7.6500000e+000
  1.9900000e+003  7.0000000e+000  1.5000000e+001  5.0000000e+000
  1.9900000e+003  8.0000000e+000  1.5000000e+001  3.4000000e+000
  1.9900000e+003  9.0000000e+000  1.5000000e+001  3.5000000e+000
  1.9900000e+003  1.0000000e+001  1.5000000e+001             NaN
  1.9900000e+003  1.1000000e+001  1.5000000e+001             NaN
  1.9900000e+003  1.2000000e+001  1.5000000e+001             NaN
  1.9910000e+003  1.0000000e+000  1.5000000e+001             NaN
  1.9910000e+003  2.0000000e+000  1.5000000e+001             NaN
  1.9910000e+003  3.0000000e+000  1.5000000e+001             NaN
  1.9910000e+003  4.0000000e+000  1.5000000e+001             NaN
  1.9910000e+003  5.0000000e+000  1.5000000e+001  6.4000000e+000
  1.9910000e+003  6.0000000e+000  1.5000000e+001  4.2333333e+000
  1.9910000e+003  7.0000000e+000  1.5000000e+001  3.8000000e+000
  1.9910000e+003  8.0000000e+000  1.5000000e+001  3.1000000e+000
  1.9910000e+003  9.0000000e+000  1.5000000e+001             NaN
  1.9910000e+003  1.0000000e+001  1.5000000e+001  3.5000000e+000
  1.9910000e+003  1.1000000e+001  1.5000000e+001             NaN
  1.9910000e+003  1.2000000e+001  1.5000000e+001             NaN
  1.9920000e+003  1.0000000e+000  1.5000000e+001             NaN
  1.9920000e+003  2.0000000e+000  1.5000000e+001             NaN
  1.9920000e+003  3.0000000e+000  1.5000000e+001             NaN
  1.9920000e+003  4.0000000e+000  1.5000000e+001             NaN
  1.9920000e+003  5.0000000e+000  1.5000000e+001  7.1000000e+000
  1.9920000e+003  6.0000000e+000  1.5000000e+001  3.5500000e+000
  1.9920000e+003  7.0000000e+000  1.5000000e+001  2.7000000e+000
  1.9920000e+003  8.0000000e+000  1.5000000e+001  3.6500000e+000
  1.9920000e+003  9.0000000e+000  1.5000000e+001  2.3000000e+000
  1.9920000e+003  1.0000000e+001  1.5000000e+001             NaN
  1.9920000e+003  1.1000000e+001  1.5000000e+001             NaN
  1.9920000e+003  1.2000000e+001  1.5000000e+001             NaN
  1.9930000e+003  1.0000000e+000  1.5000000e+001             NaN
  1.9930000e+003  2.0000000e+000  1.5000000e+001             NaN
  1.9930000e+003  3.0000000e+000  1.5000000e+001             NaN
  1.9930000e+003  4.0000000e+000  1.5000000e+001             NaN
  1.9930000e+003  5.0000000e+000  1.5000000e+001  6.7000000e+000
  1.9930000e+003  6.0000000e+000  1.5000000e+001  4.4500000e+000
  1.9930000e+003  7.0000000e+000  1.5000000e+001  4.0000000e+000
  1.9930000e+003  8.0000000e+000  1.5000000e+001  2.5000000e+000
  1.9930000e+003  9.0000000e+000  1.5000000e+001  1.7000000e+000
  1.9930000e+003  1.0000000e+001  1.5000000e+001             NaN
  1.9930000e+003  1.1000000e+001  1.5000000e+001             NaN
  1.9930000e+003  1.2000000e+001  1.5000000e+001             NaN
  1.9940000e+003  1.0000000e+000  1.5000000e+001             NaN
  1.9940000e+003  2.0000000e+000  1.5000000e+001             NaN
  1.9940000e+003  3.0000000e+000  1.5000000e+001             NaN
  1.9940000e+003  4.0000000e+000  1.5000000e+001             NaN
  1.9940000e+003  5.0000000e+000  1.5000000e+001             NaN
  1.9940000e+003  6.0000000e+000  1.5000000e+001  3.7000000e+000
  1.9940000e+003  7.0000000e+000  1.5000000e+001  3.6000000e+000
  1.9940000e+003  8.0000000e+000  1.5000000e+001  2.7000000e+000
  1.9940000e+003  9.0000000e+000  1.5000000e+001  3.6000000e+000
  1.9940000e+003  1.0000000e+001  1.5000000e+001             NaN
  1.9940000e+003  1.1000000e+001  1.5000000e+001             NaN
  1.9940000e+003  1.2000000e+001  1.5000000e+001             NaN
  1.9950000e+003  1.0000000e+000  1.5000000e+001             NaN
  1.9950000e+003  2.0000000e+000  1.5000000e+001             NaN
  1.9950000e+003  3.0000000e+000  1.5000000e+001             NaN
  1.9950000e+003  4.0000000e+000  1.5000000e+001             NaN
  1.9950000e+003  5.0000000e+000  1.5000000e+001             NaN
  1.9950000e+003  6.0000000e+000  1.5000000e+001  4.2000000e+000
  1.9950000e+003  7.0000000e+000  1.5000000e+001  4.5000000e+000
  1.9950000e+003  8.0000000e+000  1.5000000e+001  2.5000000e+000
  1.9950000e+003  9.0000000e+000  1.5000000e+001  3.5000000e+000
  1.9950000e+003  1.0000000e+001  1.5000000e+001             NaN
  1.9950000e+003  1.1000000e+001  1.5000000e+001             NaN
  1.9950000e+003  1.2000000e+001  1.5000000e+001             NaN
  1.9960000e+003  1.0000000e+000  1.5000000e+001             NaN
  1.9960000e+003  2.0000000e+000  1.5000000e+001             NaN
  1.9960000e+003  3.0000000e+000  1.5000000e+001             NaN
  1.9960000e+003  4.0000000e+000  1.5000000e+001             NaN
  1.9960000e+003  5.0000000e+000  1.5000000e+001             NaN
  1.9960000e+003  6.0000000e+000  1.5000000e+001  2.8000000e+000
  1.9960000e+003  7.0000000e+000  1.5000000e+001  3.2500000e+000
  1.9960000e+003  8.0000000e+000  1.5000000e+001  3.4000000e+000
  1.9960000e+003  9.0000000e+000  1.5000000e+001  2.4000000e+000
  1.9960000e+003  1.0000000e+001  1.5000000e+001             NaN
  1.9960000e+003  1.1000000e+001  1.5000000e+001             NaN
  1.9960000e+003  1.2000000e+001  1.5000000e+001             NaN
  1.9970000e+003  1.0000000e+000  1.5000000e+001             NaN
  1.9970000e+003  2.0000000e+000  1.5000000e+001             NaN
  1.9970000e+003  3.0000000e+000  1.5000000e+001             NaN
  1.9970000e+003  4.0000000e+000  1.5000000e+001             NaN
  1.9970000e+003  5.0000000e+000  1.5000000e+001             NaN
  1.9970000e+003  6.0000000e+000  1.5000000e+001  4.8000000e+000
  1.9970000e+003  7.0000000e+000  1.5000000e+001  3.3500000e+000
  1.9970000e+003  8.0000000e+000  1.5000000e+001  2.7000000e+000
  1.9970000e+003  9.0000000e+000  1.5000000e+001  2.5000000e+000
  1.9970000e+003  1.0000000e+001  1.5000000e+001             NaN
  1.9970000e+003  1.1000000e+001  1.5000000e+001             NaN
  1.9970000e+003  1.2000000e+001  1.5000000e+001             NaN
  1.9980000e+003  1.0000000e+000  1.5000000e+001             NaN
  1.9980000e+003  2.0000000e+000  1.5000000e+001             NaN
  1.9980000e+003  3.0000000e+000  1.5000000e+001             NaN
  1.9980000e+003  4.0000000e+000  1.5000000e+001             NaN
  1.9980000e+003  5.0000000e+000  1.5000000e+001             NaN
  1.9980000e+003  6.0000000e+000  1.5000000e+001  4.5000000e+000
  1.9980000e+003  7.0000000e+000  1.5000000e+001  3.7000000e+000
  1.9980000e+003  8.0000000e+000  1.5000000e+001  3.1500000e+000
  1.9980000e+003  9.0000000e+000  1.5000000e+001  2.1000000e+000
  1.9980000e+003  1.0000000e+001  1.5000000e+001             NaN
  1.9980000e+003  1.1000000e+001  1.5000000e+001             NaN
  1.9980000e+003  1.2000000e+001  1.5000000e+001             NaN
  1.9990000e+003  1.0000000e+000  1.5000000e+001             NaN
  1.9990000e+003  2.0000000e+000  1.5000000e+001             NaN
  1.9990000e+003  3.0000000e+000  1.5000000e+001             NaN
  1.9990000e+003  4.0000000e+000  1.5000000e+001             NaN
  1.9990000e+003  5.0000000e+000  1.5000000e+001             NaN
  1.9990000e+003  6.0000000e+000  1.5000000e+001             NaN
  1.9990000e+003  7.0000000e+000  1.5000000e+001             NaN
  1.9990000e+003  8.0000000e+000  1.5000000e+001             NaN
  1.9990000e+003  9.0000000e+000  1.5000000e+001             NaN
  1.9990000e+003  1.0000000e+001  1.5000000e+001             NaN
  1.9990000e+003  1.1000000e+001  1.5000000e+001             NaN
  1.9990000e+003  1.2000000e+001  1.5000000e+001             NaN
  2.0000000e+003  1.0000000e+000  1.5000000e+001             NaN
  2.0000000e+003  2.0000000e+000  1.5000000e+001             NaN
  2.0000000e+003  3.0000000e+000  1.5000000e+001             NaN
  2.0000000e+003  4.0000000e+000  1.5000000e+001             NaN
  2.0000000e+003  5.0000000e+000  1.5000000e+001             NaN
  2.0000000e+003  6.0000000e+000  1.5000000e+001  5.4000000e+000
  2.0000000e+003  7.0000000e+000  1.5000000e+001  3.4000000e+000
  2.0000000e+003  8.0000000e+000  1.5000000e+001  4.2000000e+000
  2.0000000e+003  9.0000000e+000  1.5000000e+001  4.7000000e+000
  2.0000000e+003  1.0000000e+001  1.5000000e+001             NaN
  2.0000000e+003  1.1000000e+001  1.5000000e+001             NaN
  2.0000000e+003  1.2000000e+001  1.5000000e+001             NaN
  2.0010000e+003  1.0000000e+000  1.5000000e+001             NaN
  2.0010000e+003  2.0000000e+000  1.5000000e+001             NaN
  2.0010000e+003  3.0000000e+000  1.5000000e+001             NaN
  2.0010000e+003  4.0000000e+000  1.5000000e+001             NaN
  2.0010000e+003  5.0000000e+000  1.5000000e+001             NaN
  2.0010000e+003  6.0000000e+000  1.5000000e+001  4.5500000e+000
  2.0010000e+003  7.0000000e+000  1.5000000e+001  4.4000000e+000
  2.0010000e+003  8.0000000e+000  1.5000000e+001  3.5500000e+000
  2.0010000e+003  9.0000000e+000  1.5000000e+001  4.4000000e+000
  2.0010000e+003  1.0000000e+001  1.5000000e+001             NaN
  2.0010000e+003  1.1000000e+001  1.5000000e+001             NaN
  2.0010000e+003  1.2000000e+001  1.5000000e+001             NaN
  2.0020000e+003  1.0000000e+000  1.5000000e+001             NaN
  2.0020000e+003  2.0000000e+000  1.5000000e+001             NaN
  2.0020000e+003  3.0000000e+000  1.5000000e+001             NaN
  2.0020000e+003  4.0000000e+000  1.5000000e+001             NaN
  2.0020000e+003  5.0000000e+000  1.5000000e+001             NaN
  2.0020000e+003  6.0000000e+000  1.5000000e+001  3.0000000e+000
  2.0020000e+003  7.0000000e+000  1.5000000e+001  4.0000000e+000
  2.0020000e+003  8.0000000e+000  1.5000000e+001  3.0000000e+000
  2.0020000e+003  9.0000000e+000  1.5000000e+001  3.0000000e+000
  2.0020000e+003  1.0000000e+001  1.5000000e+001             NaN
  2.0020000e+003  1.1000000e+001  1.5000000e+001             NaN
  2.0020000e+003  1.2000000e+001  1.5000000e+001             NaN
  2.0030000e+003  1.0000000e+000  1.5000000e+001             NaN
  2.0030000e+003  2.0000000e+000  1.5000000e+001             NaN
  2.0030000e+003  3.0000000e+000  1.5000000e+001             NaN
  2.0030000e+003  4.0000000e+000  1.5000000e+001             NaN
  2.0030000e+003  5.0000000e+000  1.5000000e+001             NaN
  2.0030000e+003  6.0000000e+000  1.5000000e+001  4.0000000e+000
  2.0030000e+003  7.0000000e+000  1.5000000e+001             NaN
  2.0030000e+003  8.0000000e+000  1.5000000e+001             NaN
  2.0030000e+003  9.0000000e+000  1.5000000e+001             NaN
  2.0030000e+003  1.0000000e+001  1.5000000e+001             NaN
  2.0030000e+003  1.1000000e+001  1.5000000e+001             NaN
  2.0030000e+003  1.2000000e+001  1.5000000e+001             NaN
